Date,GLD,QQQ,SCHD,SPY,TLTW,fed_rate
2022-11-25,163.22000122070312,282.17047119140625,24.78599166870117,388.3307189941406,23.947362899780277,1.68
2022-12-02,167.25999450683594,287.70733642578125,24.966100692749023,392.7513427734375,24.40789794921875,1.68
2022-12-09,167.05999755859375,277.371337890625,24.018144607543945,379.5955810546875,24.400917053222656,1.68
2022-12-16,166.7899932861328,269.7101745605469,23.64527702331543,371.6326599121094,24.379976272583008,1.68
2022-12-23,167.25999450683594,263.5637512207031,23.885427474975582,371.28363037109375,23.515270233154297,1.68
2022-12-30,169.63999938964844,262.4991455078125,23.86962890625,370.8181457519531,22.98373031616211,1.68
2023-01-06,173.7100067138672,264.9832763671875,24.5300407409668,376.296630859375,24.21689796447754,1.68
2023-01-13,178.75999450683594,276.9805908203125,24.63115501403809,386.4002075195313,24.653470993041992,1.68
2023-01-20,179.2899932861328,278.6662292480469,23.996023178100582,383.85986328125,24.642135620117188,1.68
2023-01-27,179.22000122070312,292.05340576171875,24.128738403320312,393.3622131347656,24.81222152709961,1.68
2023-02-03,173.4600067138672,301.83251953125,24.460525512695312,399.8297424316406,24.925857543945312,1.68
2023-02-10,173.36000061035156,295.44464111328125,24.267772674560547,395.6506042480469,24.2005615234375,1.68
2023-02-17,171.25999450683594,296.8838806152344,24.30253028869629,394.894287109375,23.92049217224121,1.68
2023-02-24,168.35000610351562,287.7060546875,23.654756546020508,384.34466552734375,23.67633438110352,1.68
2023-03-03,172.49000549316406,295.4248962402344,23.87910842895508,391.91748046875,23.90074348449707,1.68
2023-03-10,173.8699951171875,284.452880859375,22.7383975982666,374.1925659179688,24.45168685913086,1.68
2023-03-17,183.7700042724609,301.02423095703125,22.28021812438965,379.5918273925781,24.81414794921875,1.68
2023-03-24,183.6499938964844,306.9501953125,22.570785522460938,385.1983337402344,24.973634719848636,1.68
2023-03-31,183.22000122070312,316.8629455566406,23.309978485107425,398.4745788574219,25.053373336791992,1.68
2023-04-07,186.4900054931641,314.0194091796875,23.24625396728516,398.2799072265625,25.456260681152344,1.68
2023-04-14,186.3600006103516,314.5328369140625,23.443796157836918,401.4627380371094,25.079509735107425,1.68
2023-04-21,184.25,312.59765625,23.309978485107425,401.2096862792969,25.013032913208008,1.68
2023-04-28,184.8000030517578,318.4722595214844,23.12199592590332,404.8402404785156,25.308513641357425,1.68
2023-05-05,187.4600067138672,318.7981262207031,22.618579864501957,401.6282043457031,25.2408390045166,1.68
2023-05-12,186.80999755859372,320.9109802246094,22.319080352783203,400.6159362792969,25.27836036682129,1.68
2023-05-19,183.63999938964844,332.2454528808594,22.49113273620605,407.4585266113281,24.61038017272949,1.68
2023-05-26,180.9199981689453,343.9847717285156,22.440155029296875,408.8211364746094,24.64039802551269,1.68
2023-06-02,181.0500030517578,350.15557861328125,22.6982364654541,416.5105285644531,24.969409942626957,1.68
2023-06-09,182.0399932861328,350.00750732421875,22.85435676574707,418.437744140625,24.984580993652344,1.68
2023-06-16,181.6300048828125,363.2672729492188,23.367326736450195,429.3317260742188,25.227293014526367,1.68
